Flight_ID,Airline,Origin,Destination,Departure_Date,Seat_Class,Days_to_Departure,Layovers,Layover_Airport1,Layover_Airport2,Price
FL04866,Frontier Airlines,MDW,ORD,19-01-2025,Economy,136,1,DEN,NA,890.33
FL04867,American Airlines,EWR,ATL,16-06-2024,Economy,25,1,PHX,NA,931.46
FL04868,American Airlines,CLT,LAX,09-01-2025,Business,178,0,NA,NA,899.86
FL04869,Hawaiian Airlines,BOS,ORD,05-03-2024,Economy,139,0,NA,NA,456.88
FL04870,SkyWest Airlines,DEN,ORD,21-07-2024,Economy,1,0,NA,NA,632.81
FL04871,American Airlines,CLT,DCA,26-05-2024,Business,145,1,PHX,NA,1093.84
FL04872,Endeavor Air,EWR,SEA,05-09-2024,Economy,46,0,NA,NA,557.94
FL04873,Frontier Airlines,LAS,DCA,25-09-2024,Business,154,2,LAX,IAH,623.92
FL04874,Alaska Airlines,ORD,PHX,22-04-2024,Economy,40,0,NA,NA,583.46
FL04875,SkyWest Airlines,IAH,CLT,06-07-2024,Business,1,1,DCA,NA,1195.58
FL04876,Spirit Airlines,LAS,DEN,17-12-2024,Economy,40,0,NA,NA,703.82
FL04877,Hawaiian Airlines,ORD,MCO,02-07-2024,Economy,43,1,MDW,NA,1066.48
FL04878,Republic Airways,EWR,DFW,07-04-2024,First Class,154,0,NA,NA,1127.27
FL04879,Frontier Airlines,ATL,MCO,26-07-2024,First Class,115,1,SEA,NA,1584.83
FL04880,Delta,SEA,IAH,26-01-2025,Business,75,2,DCA,EWR,1346.11
FL04881,SkyWest Airlines,JFK,DEN,18-12-2024,Business,168,2,PHX,ATL,1004.42
FL04882,Alaska Airlines,ATL,SFO,19-09-2024,First Class,88,1,DFW,NA,1006.19
FL04883,Frontier Airlines,ORD,DFW,24-05-2024,First Class,124,0,NA,NA,1395.19
FL04884,Spirit Airlines,SEA,DFW,14-04-2024,Economy,49,1,BOS,NA,620.11
FL04885,SkyWest Airlines,PHX,DTW,17-10-2024,Economy,16,2,IAH,EWR,891.15
FL04886,Frontier Airlines,EWR,DFW,27-05-2024,First Class,40,0,NA,NA,1540.13
FL04887,Southwest,LAX,JFK,03-06-2024,First Class,104,2,EWR,MDW,1619.24
FL04888,Hawaiian Airlines,DTW,SFO,01-08-2024,First Class,122,2,ATL,DFW,1461.54
FL04889,Republic Airways,EWR,ATL,19-11-2024,First Class,167,0,NA,NA,1351.77
FL04890,Delta,ORD,BWI,02-11-2024,Economy,137,0,NA,NA,690.71
FL04891,Hawaiian Airlines,LAX,BWI,06-04-2024,First Class,115,2,DCA,ORD,1756.23
FL04892,JetBlue,IAH,BWI,12-03-2024,Business,163,2,EWR,DEN,798.36
FL04893,Hawaiian Airlines,SFO,ORD,10-03-2024,Economy,136,2,DTW,DFW,634.1
FL04894,SkyWest Airlines,SFO,EWR,26-08-2024,Business,101,1,LAX,NA,918.75
FL04895,Spirit Airlines,LAX,SEA,09-01-2025,Economy,59,2,BOS,MCO,721.2
FL04896,Hawaiian Airlines,BWI,MCO,08-01-2025,Economy,34,1,ATL,NA,1245.73
FL04897,Delta,SEA,ATL,20-11-2024,First Class,66,0,NA,NA,1702.95
FL04898,SkyWest Airlines,PHX,ATL,19-06-2024,First Class,8,0,NA,NA,1557.87
FL04899,American Airlines,MDW,LAS,06-08-2024,Economy,153,1,CLT,NA,655.3
FL04900,Delta,PHX,BWI,06-08-2024,Business,76,1,BOS,NA,1172.89
FL04901,United,LAS,ATL,25-06-2024,Business,2,2,JFK,MIA,1542.71
FL04902,Endeavor Air,CLT,ATL,10-11-2024,Economy,36,0,NA,NA,989.55
FL04903,Spirit Airlines,DFW,ATL,19-10-2024,Business,98,1,JFK,NA,1139.75
FL04904,Delta,BOS,IAH,11-09-2024,Economy,137,2,PHX,MCO,617.52
FL04905,Southwest,ATL,JFK,30-01-2025,Economy,66,1,PHX,NA,876.88
FL04906,Endeavor Air,ATL,ORD,01-05-2024,Economy,6,2,SFO,DFW,791.18
FL04907,SkyWest Airlines,BOS,DTW,12-09-2024,First Class,2,0,NA,NA,1864.4
FL04908,United,ORD,EWR,23-11-2024,First Class,53,0,NA,NA,1477.02
FL04909,Frontier Airlines,JFK,ORD,27-11-2024,First Class,75,1,DEN,NA,1616.16
FL04910,Spirit Airlines,LAX,DTW,05-05-2024,First Class,119,0,NA,NA,1460.29
FL04911,SkyWest Airlines,CLT,MDW,07-01-2025,First Class,59,0,NA,NA,862.6
FL04912,Alaska Airlines,EWR,LAX,15-10-2024,First Class,116,1,BOS,NA,1524.55
FL04913,Delta,DCA,DEN,18-08-2024,Business,8,2,BWI,SEA,1318.97
FL04914,Spirit Airlines,MCO,CLT,10-11-2024,First Class,65,0,NA,NA,1472.73
FL04915,Alaska Airlines,SFO,DEN,01-09-2024,Economy,170,0,NA,NA,273
FL04916,United,EWR,PHX,16-04-2024,Economy,65,2,DCA,SFO,1007.52
FL04917,Delta,SEA,BWI,27-12-2024,First Class,22,0,NA,NA,1797.14
FL04918,Alaska Airlines,SEA,PHX,08-02-2025,Business,172,2,SFO,DTW,835.41
FL04919,Republic Airways,IAH,BOS,23-12-2024,First Class,46,0,NA,NA,1420.69
FL04920,Republic Airways,SEA,EWR,17-07-2024,Business,46,2,MIA,MCO,797.26
FL04921,Hawaiian Airlines,BOS,DCA,21-03-2024,First Class,154,1,ORD,NA,1109.65
FL04922,American Airlines,DTW,LAS,13-04-2024,First Class,102,1,DCA,NA,1488.54
FL04923,JetBlue,SEA,IAH,25-07-2024,Economy,175,1,LAS,NA,505.44
FL04924,Spirit Airlines,PHX,ORD,29-05-2024,Economy,37,0,NA,NA,189.75
FL04925,Republic Airways,BOS,PHX,07-07-2024,First Class,21,1,SEA,NA,1445.26
FL04926,SkyWest Airlines,MCO,DFW,30-01-2025,First Class,38,1,BWI,NA,2255.94
FL04927,Southwest,BOS,BWI,28-11-2024,Business,171,0,NA,NA,711.42
FL04928,Endeavor Air,LAX,ORD,20-07-2024,Economy,39,1,CLT,NA,986.73
FL04929,American Airlines,IAH,DFW,04-04-2024,Economy,74,0,NA,NA,788.93
FL04930,Frontier Airlines,ATL,SEA,26-11-2024,Business,178,1,DTW,NA,419.49
FL04931,Alaska Airlines,ATL,BWI,25-11-2024,Economy,43,2,DCA,MIA,501.09
FL04932,SkyWest Airlines,EWR,MDW,03-02-2025,Business,78,0,NA,NA,478.85
FL04933,American Airlines,SEA,CLT,20-03-2024,Business,112,2,BWI,BOS,791.05
FL04934,Frontier Airlines,LAX,DEN,23-01-2025,First Class,11,0,NA,NA,1278.72
FL04935,United,ORD,BWI,06-10-2024,Business,114,2,CLT,BOS,1031.89
FL04936,Endeavor Air,ORD,DCA,20-05-2024,Business,90,1,SFO,NA,897.89
FL04937,Hawaiian Airlines,IAH,DFW,26-05-2024,First Class,158,1,EWR,NA,860.7
FL04938,JetBlue,LAS,EWR,19-05-2024,Economy,31,0,NA,NA,402.22
FL04939,Endeavor Air,LAX,SFO,08-01-2025,Economy,83,0,NA,NA,637.17
FL04940,American Airlines,IAH,SEA,22-07-2024,First Class,31,0,NA,NA,1958.8
FL04941,Hawaiian Airlines,DTW,DEN,15-04-2024,First Class,155,0,NA,NA,950.35
FL04942,American Airlines,MDW,JFK,09-06-2024,Economy,47,2,BWI,BOS,648
FL04943,JetBlue,MDW,EWR,18-08-2024,Economy,108,2,LAS,CLT,706.51
FL04944,Endeavor Air,MDW,CLT,11-02-2025,First Class,133,0,NA,NA,1155
FL04945,Endeavor Air,DFW,MCO,19-01-2025,First Class,80,2,SFO,JFK,1873.78
FL04946,Spirit Airlines,JFK,ORD,15-05-2024,First Class,180,1,BWI,NA,1059.05
FL04947,SkyWest Airlines,ORD,CLT,23-06-2024,First Class,99,0,NA,NA,988.37
FL04948,Southwest,BOS,LAS,02-12-2024,Business,11,0,NA,NA,1130.43
FL04949,Republic Airways,PHX,MCO,11-08-2024,Economy,13,1,DFW,NA,530.05
FL04950,United,JFK,DEN,25-10-2024,Economy,3,1,MCO,NA,648.41
FL04951,Southwest,BWI,MDW,25-05-2024,Economy,134,1,EWR,NA,900.47
FL04952,American Airlines,DEN,ORD,27-03-2024,Business,144,2,ATL,CLT,1019.56
FL04953,Spirit Airlines,EWR,ATL,21-09-2024,First Class,26,2,DFW,DCA,2207.78
FL04954,Frontier Airlines,PHX,BWI,11-01-2025,First Class,55,1,EWR,NA,2159.33
FL04955,SkyWest Airlines,BOS,DFW,28-01-2025,Economy,73,2,ORD,PHX,767.81
FL04956,Spirit Airlines,PHX,ORD,02-04-2024,Economy,10,0,NA,NA,639.91
FL04957,United,MCO,BOS,07-03-2024,Economy,63,1,IAH,NA,988.31
FL04958,Republic Airways,MDW,DCA,10-09-2024,Business,136,2,MCO,BWI,630.88
FL04959,Spirit Airlines,MCO,SFO,14-04-2024,Business,67,0,NA,NA,953.4
FL04960,JetBlue,DCA,MDW,18-12-2024,Economy,39,1,CLT,NA,705.96
FL04961,JetBlue,MCO,ORD,04-01-2025,Business,125,0,NA,NA,649.96
FL04962,Southwest,SEA,JFK,09-09-2024,First Class,113,0,NA,NA,900.67
FL04963,Southwest,EWR,MIA,25-01-2025,Business,122,1,DCA,NA,1353.54
FL04964,Alaska Airlines,MCO,DEN,01-09-2024,First Class,167,2,BWI,MDW,1330.73
FL04965,Endeavor Air,DFW,DCA,12-09-2024,Business,30,0,NA,NA,697.8
FL04966,Delta,LAS,JFK,23-08-2024,Economy,47,1,DCA,NA,371.9
FL04967,Frontier Airlines,DCA,ORD,19-10-2024,First Class,2,0,NA,NA,2361.18
FL04968,Hawaiian Airlines,MIA,DCA,23-11-2024,Business,1,0,NA,NA,1451.91
FL04969,Endeavor Air,PHX,ATL,24-12-2024,Economy,10,0,NA,NA,657.57
FL04970,Alaska Airlines,IAH,ORD,27-12-2024,First Class,109,2,SFO,EWR,1344.32
FL04971,JetBlue,DFW,JFK,04-04-2024,Economy,11,0,NA,NA,228.19
FL04972,Hawaiian Airlines,EWR,SFO,27-07-2024,Economy,169,2,CLT,BOS,675.66
FL04973,Republic Airways,DFW,PHX,17-12-2024,First Class,118,1,DTW,NA,1639.68
FL04974,Alaska Airlines,MDW,BOS,12-05-2024,First Class,72,1,PHX,NA,1515.89
FL04975,JetBlue,DTW,MIA,14-01-2025,First Class,24,0,NA,NA,1394.9
FL04976,Frontier Airlines,ATL,MIA,24-06-2024,First Class,82,1,CLT,NA,1144.93
FL04977,American Airlines,MCO,LAX,12-01-2025,Business,157,2,EWR,BWI,946.55
FL04978,Endeavor Air,DCA,MCO,25-07-2024,Economy,161,1,BOS,NA,345.76
FL04979,Frontier Airlines,ATL,LAS,01-03-2024,Economy,4,2,PHX,ORD,654.6
FL04980,Republic Airways,MIA,BWI,25-06-2024,Business,65,0,NA,NA,925.94
FL04981,Hawaiian Airlines,BOS,IAH,28-07-2024,First Class,144,0,NA,NA,837.34
FL04982,Hawaiian Airlines,JFK,DTW,30-01-2025,Economy,82,1,SEA,NA,1026.32
FL04983,Frontier Airlines,DFW,DCA,19-09-2024,First Class,177,1,BWI,NA,1366.12
FL04984,Hawaiian Airlines,SFO,BOS,01-04-2024,Economy,57,0,NA,NA,654.38
FL04985,Spirit Airlines,SFO,JFK,06-03-2024,Business,22,1,MCO,NA,1527.18
FL04986,American Airlines,SEA,BWI,13-09-2024,First Class,25,1,PHX,NA,1601.37
FL04987,Spirit Airlines,MDW,MIA,05-06-2024,Economy,74,2,LAX,DTW,775.7
FL04988,Endeavor Air,LAS,MCO,28-07-2024,First Class,1,0,NA,NA,1624.38
FL04989,Frontier Airlines,DCA,IAH,07-07-2024,First Class,8,0,NA,NA,2083.49
FL04990,Republic Airways,SFO,LAS,01-11-2024,First Class,53,0,NA,NA,1930.01
FL04991,Spirit Airlines,MIA,LAX,22-09-2024,First Class,21,0,NA,NA,1287.81
FL04992,United,DCA,DTW,23-07-2024,Business,54,0,NA,NA,635.96
FL04993,Southwest,DEN,ORD,30-05-2024,Business,54,2,LAS,MDW,998.6
FL04994,United,LAS,DTW,15-10-2024,First Class,108,1,BOS,NA,1596.26
FL04995,American Airlines,CLT,EWR,11-05-2024,First Class,114,0,NA,NA,1000.04
FL04996,Alaska Airlines,EWR,LAS,21-07-2024,Business,28,1,ATL,NA,1049.04
FL04997,American Airlines,DEN,DFW,13-12-2024,First Class,30,2,ORD,DTW,1502.95
FL04998,Frontier Airlines,EWR,MIA,30-04-2024,Business,118,2,CLT,SFO,1058.16
FL04999,United,PHX,DFW,14-03-2024,Business,113,2,MIA,LAS,1348.33
FL05000,United,CLT,SFO,01-05-2024,Business,172,1,DCA,NA,626.11
FL05001,American Airlines,EWR,IAH,14-03-2024,Economy,135,2,DFW,LAX,488.04
FL05002,American Airlines,IAH,SEA,27-10-2024,Economy,156,1,DEN,NA,862.04
FL05003,Delta,LAS,BWI,21-05-2024,Business,150,0,NA,NA,712.78
FL05004,SkyWest Airlines,IAH,SFO,07-09-2024,Economy,104,1,ATL,NA,523.14
FL05005,SkyWest Airlines,DEN,LAX,23-05-2024,Economy,118,1,MIA,NA,706.83
FL05006,American Airlines,DEN,MIA,01-07-2024,Business,154,1,JFK,NA,753.21
FL05007,SkyWest Airlines,LAX,SFO,21-03-2024,Economy,155,0,NA,NA,346.68
FL05008,SkyWest Airlines,BOS,DEN,12-12-2024,Business,41,1,ATL,NA,1291.02
FL05009,Frontier Airlines,ATL,ORD,18-03-2024,Business,32,2,DCA,EWR,1093.68
FL05010,Frontier Airlines,MCO,SFO,06-04-2024,First Class,60,0,NA,NA,1501.73
FL05011,United,JFK,LAS,14-10-2024,First Class,133,2,MIA,SEA,1576.49
FL05012,Hawaiian Airlines,IAH,MCO,20-05-2024,Business,126,0,NA,NA,362.62
FL05013,Delta,MIA,BOS,17-11-2024,First Class,77,1,BWI,NA,1941.21
FL05014,Delta,SFO,CLT,11-06-2024,Economy,73,1,DCA,NA,1002.48
FL05015,Delta,DFW,SEA,29-03-2024,First Class,110,0,NA,NA,1306.81
FL05016,Alaska Airlines,ATL,BWI,13-10-2024,Economy,38,1,ORD,NA,827.68
FL05017,SkyWest Airlines,MIA,PHX,22-08-2024,First Class,41,1,SEA,NA,1702.94
FL05018,Hawaiian Airlines,SEA,MCO,26-08-2024,Business,176,1,BWI,NA,941.1
FL05019,Republic Airways,BWI,DCA,08-09-2024,First Class,77,1,LAS,NA,1505.47
FL05020,American Airlines,MIA,DEN,03-10-2024,First Class,23,0,NA,NA,1654.38
FL05021,Frontier Airlines,LAX,ATL,16-08-2024,First Class,43,1,LAS,NA,1602.98
FL05022,Endeavor Air,MDW,PHX,03-06-2024,Economy,112,1,LAX,NA,839.5
FL05023,Delta,LAS,ATL,29-09-2024,Economy,135,1,CLT,NA,885.88
FL05024,United,LAX,ATL,10-08-2024,First Class,155,0,NA,NA,926.41
FL05025,American Airlines,ATL,SFO,10-07-2024,Economy,90,0,NA,NA,630.3
FL05026,Spirit Airlines,LAS,EWR,05-08-2024,Economy,22,0,NA,NA,780.18
FL05027,JetBlue,LAS,IAH,01-11-2024,Business,145,0,NA,NA,389.93
FL05028,Endeavor Air,DTW,CLT,09-09-2024,Business,156,1,ATL,NA,1078.23
FL05029,JetBlue,PHX,SEA,29-06-2024,First Class,56,0,NA,NA,1682.23
FL05030,Spirit Airlines,MDW,DCA,23-06-2024,Economy,104,0,NA,NA,406.65
FL05031,SkyWest Airlines,SEA,DTW,21-11-2024,Economy,88,2,MCO,LAS,846.44
FL05032,JetBlue,LAS,SFO,10-03-2024,Business,71,1,JFK,NA,1280.42
FL05033,Delta,PHX,SEA,07-10-2024,Business,85,0,NA,NA,973.55
FL05034,SkyWest Airlines,CLT,EWR,01-08-2024,Economy,129,1,MCO,NA,701.81
FL05035,Frontier Airlines,MDW,BOS,02-02-2025,Business,28,1,DCA,NA,1550.54
FL05036,Endeavor Air,ATL,LAS,31-05-2024,First Class,144,1,MIA,NA,1080.52
FL05037,Republic Airways,DCA,BOS,15-10-2024,Economy,3,0,NA,NA,774.36
FL05038,Endeavor Air,MDW,DEN,30-08-2024,Economy,14,0,NA,NA,598.83
FL05039,American Airlines,ATL,EWR,17-07-2024,Economy,69,0,NA,NA,309.21
FL05040,Endeavor Air,BOS,ATL,02-06-2024,Economy,4,1,MIA,NA,910.69
FL05041,Republic Airways,MCO,DCA,05-12-2024,Business,5,0,NA,NA,1104.42
FL05042,Southwest,DTW,ATL,19-06-2024,First Class,2,2,BOS,MCO,1993.93
FL05043,Hawaiian Airlines,DEN,JFK,20-07-2024,Business,90,0,NA,NA,416.26
FL05044,Spirit Airlines,JFK,MIA,07-10-2024,Business,59,0,NA,NA,702.4
FL05045,Hawaiian Airlines,EWR,IAH,16-08-2024,Business,21,1,BOS,NA,947.38
FL05046,Alaska Airlines,LAX,ORD,12-08-2024,Economy,47,2,SFO,ATL,506.79
FL05047,Southwest,DTW,MCO,12-07-2024,First Class,135,0,NA,NA,1132.32
FL05048,Southwest,PHX,MCO,22-07-2024,Business,165,0,NA,NA,412.66
FL05049,American Airlines,SFO,CLT,27-11-2024,First Class,41,1,LAX,NA,1530.79
FL05050,Alaska Airlines,SEA,DTW,14-06-2024,Business,109,0,NA,NA,602.13
FL05051,JetBlue,JFK,SEA,16-04-2024,First Class,24,0,NA,NA,1342.58
FL05052,American Airlines,ORD,LAX,27-09-2024,Business,70,0,NA,NA,495.69
FL05053,Frontier Airlines,MCO,ATL,05-04-2024,First Class,56,1,DCA,NA,1237.86
FL05054,Frontier Airlines,DCA,LAS,29-06-2024,First Class,37,0,NA,NA,1250.61
FL05055,JetBlue,SEA,ATL,08-03-2024,Economy,41,1,BWI,NA,585.94
FL05056,American Airlines,DCA,MIA,20-09-2024,First Class,37,0,NA,NA,1545.27
FL05057,Southwest,DCA,SFO,26-12-2024,Business,97,2,BWI,MDW,948.67
FL05058,Spirit Airlines,MDW,PHX,18-11-2024,Business,61,1,BWI,NA,526.68
FL05059,Southwest,DTW,MIA,24-10-2024,Economy,152,0,NA,NA,664.93
FL05060,Frontier Airlines,DCA,LAS,09-08-2024,Economy,130,1,BWI,NA,372.67
FL05061,Endeavor Air,LAX,DTW,08-08-2024,Economy,145,1,LAS,NA,665.96
FL05062,Endeavor Air,ORD,LAS,22-12-2024,Economy,18,0,NA,NA,1167.24
FL05063,Frontier Airlines,MIA,PHX,09-06-2024,First Class,86,1,BOS,NA,1585.83
FL05064,Southwest,LAX,JFK,18-01-2025,Economy,32,1,EWR,NA,728.58
FL05065,United,JFK,BWI,04-01-2025,First Class,78,0,NA,NA,1724.85
FL05066,Delta,DCA,ATL,10-08-2024,First Class,107,2,DFW,ORD,1327.36
FL05067,Spirit Airlines,DFW,JFK,28-04-2024,Economy,139,0,NA,NA,223.96
FL05068,SkyWest Airlines,BOS,CLT,13-04-2024,First Class,26,2,LAX,ATL,1876.58
FL05069,American Airlines,DEN,PHX,24-08-2024,First Class,21,0,NA,NA,1553.82
FL05070,American Airlines,DCA,ATL,17-08-2024,Economy,7,1,BOS,NA,597.65
FL05071,Hawaiian Airlines,BOS,IAH,27-04-2024,Economy,55,0,NA,NA,741.28
FL05072,United,MCO,MIA,30-11-2024,Business,142,1,BOS,NA,895.33
FL05073,SkyWest Airlines,BOS,DTW,27-03-2024,First Class,150,0,NA,NA,775.85
FL05074,SkyWest Airlines,CLT,DFW,08-06-2024,Economy,178,2,DEN,MIA,599.46
FL05075,Frontier Airlines,BWI,JFK,21-09-2024,First Class,62,0,NA,NA,1931.55
FL05076,Republic Airways,DTW,MCO,04-02-2025,Economy,149,0,NA,NA,163.79
FL05077,Spirit Airlines,JFK,BOS,23-05-2024,Business,14,0,NA,NA,822.72
FL05078,Southwest,CLT,BWI,12-12-2024,Economy,176,1,DCA,NA,727.35
FL05079,JetBlue,CLT,DEN,28-08-2024,First Class,4,1,MIA,NA,1476.74
FL05080,Southwest,MCO,JFK,03-01-2025,Business,51,0,NA,NA,776.44
FL05081,Endeavor Air,MDW,EWR,02-07-2024,First Class,70,0,NA,NA,1438.86
FL05082,United,IAH,ORD,31-08-2024,Economy,30,0,NA,NA,979.96
FL05083,Alaska Airlines,BWI,LAX,10-06-2024,Business,172,2,IAH,MDW,719.56
FL05084,Southwest,DEN,DFW,15-10-2024,Economy,20,0,NA,NA,438.32
FL05085,Republic Airways,PHX,LAS,07-10-2024,First Class,31,1,DFW,NA,1699.11
FL05086,Endeavor Air,SEA,MCO,28-04-2024,Economy,165,0,NA,NA,640.65
FL05087,SkyWest Airlines,DTW,DFW,07-09-2024,Economy,165,2,ORD,SEA,521.97
FL05088,Alaska Airlines,PHX,DEN,25-05-2024,First Class,170,1,ATL,NA,742.16
FL05089,Hawaiian Airlines,LAS,MCO,09-07-2024,Economy,97,0,NA,NA,565.48
FL05090,Hawaiian Airlines,PHX,DTW,17-12-2024,First Class,136,1,EWR,NA,1546.35
FL05091,United,SEA,MDW,03-03-2024,Business,101,1,LAS,NA,927.99
FL05092,Republic Airways,DFW,BWI,02-07-2024,First Class,13,1,MIA,NA,1784.97
FL05093,United,MDW,ATL,19-04-2024,First Class,11,1,MCO,NA,1930.46
FL05094,SkyWest Airlines,BWI,PHX,01-03-2024,Economy,39,0,NA,NA,697.62
FL05095,Southwest,IAH,DCA,20-06-2024,Economy,11,1,BWI,NA,572.32
FL05096,JetBlue,LAX,EWR,02-10-2024,Economy,67,1,DFW,NA,637.76
FL05097,SkyWest Airlines,LAS,EWR,12-04-2024,Economy,172,0,NA,NA,289.06
FL05098,Republic Airways,DFW,MIA,30-12-2024,First Class,68,0,NA,NA,1707.55
FL05099,Frontier Airlines,LAS,EWR,16-10-2024,Business,138,1,SEA,NA,993.34
FL05100,Frontier Airlines,ORD,IAH,26-01-2025,Economy,107,0,NA,NA,644.88
FL05101,SkyWest Airlines,DCA,DFW,26-04-2024,Business,19,1,BOS,NA,1179.36
FL05102,JetBlue,IAH,SEA,24-07-2024,Business,38,1,ORD,NA,1286.35
FL05103,Hawaiian Airlines,DEN,ATL,11-02-2025,First Class,178,0,NA,NA,1180.37
FL05104,Spirit Airlines,EWR,DEN,18-01-2025,Economy,49,0,NA,NA,569.44
FL05105,JetBlue,CLT,DCA,14-07-2024,Business,101,0,NA,NA,479.93
FL05106,Delta,DCA,IAH,10-11-2024,First Class,121,0,NA,NA,1116.84
FL05107,Endeavor Air,ORD,MIA,16-04-2024,First Class,122,1,EWR,NA,1183.35
FL05108,United,MIA,EWR,11-07-2024,Economy,50,0,NA,NA,797.07
FL05109,Delta,BWI,ATL,27-11-2024,Economy,29,0,NA,NA,421.4
FL05110,Endeavor Air,ORD,ATL,27-01-2025,Business,110,1,EWR,NA,963.23
FL05111,SkyWest Airlines,ORD,MIA,30-09-2024,Business,152,1,MDW,NA,394.12
FL05112,Spirit Airlines,MDW,EWR,17-08-2024,First Class,80,2,SFO,PHX,1486.37
FL05113,Spirit Airlines,SFO,MIA,03-05-2024,Economy,97,0,NA,NA,619.87
FL05114,Frontier Airlines,DFW,EWR,27-09-2024,Economy,79,2,ATL,PHX,874.74
FL05115,Republic Airways,CLT,BOS,05-06-2024,First Class,143,1,DEN,NA,1170.24
FL05116,Endeavor Air,JFK,PHX,19-11-2024,Business,165,1,LAS,NA,613.66
FL05117,Endeavor Air,MDW,DTW,26-10-2024,Economy,180,1,BOS,NA,486.01
FL05118,Southwest,IAH,SEA,19-05-2024,First Class,103,1,JFK,NA,1476.57
FL05119,JetBlue,IAH,PHX,18-11-2024,Business,74,2,DTW,ORD,1358.04
FL05120,Spirit Airlines,DTW,MCO,25-08-2024,First Class,173,2,LAX,EWR,1089.69
FL05121,American Airlines,PHX,CLT,08-02-2025,Business,99,1,ATL,NA,1195.31
FL05122,Republic Airways,BWI,ATL,07-07-2024,First Class,32,0,NA,NA,2197.26
FL05123,JetBlue,DTW,JFK,24-12-2024,Economy,105,1,BOS,NA,949.33
FL05124,Republic Airways,DFW,ORD,20-06-2024,Business,52,1,JFK,NA,1133.82
FL05125,Endeavor Air,DEN,DCA,03-12-2024,Business,149,1,MDW,NA,1063.65
FL05126,JetBlue,EWR,ATL,24-07-2024,Business,169,2,LAS,JFK,1043.48
FL05127,SkyWest Airlines,CLT,IAH,16-12-2024,Economy,47,1,DCA,NA,1113.08
FL05128,American Airlines,PHX,BOS,11-09-2024,First Class,11,0,NA,NA,1684.5
FL05129,JetBlue,MCO,BWI,26-04-2024,First Class,30,2,SFO,MIA,1910.36
FL05130,United,DEN,MIA,10-01-2025,Economy,154,1,DCA,NA,455.89
FL05131,United,ATL,LAS,13-11-2024,First Class,8,0,NA,NA,1212.83
FL05132,Republic Airways,MDW,SEA,14-06-2024,First Class,6,1,MCO,NA,1756.81
FL05133,American Airlines,DTW,BOS,23-04-2024,Business,157,1,MIA,NA,503.25
FL05134,Frontier Airlines,LAX,PHX,19-01-2025,Economy,160,1,BWI,NA,501.57
FL05135,JetBlue,SEA,LAX,30-08-2024,Business,34,1,MIA,NA,817.01
FL05136,American Airlines,JFK,DCA,11-08-2024,First Class,17,0,NA,NA,1299.36
FL05137,Republic Airways,MDW,DFW,21-09-2024,First Class,120,0,NA,NA,1502.57
FL05138,Spirit Airlines,IAH,DCA,25-05-2024,Economy,108,1,DFW,NA,640.52
FL05139,United,ATL,LAX,03-05-2024,Business,38,1,DEN,NA,1446.34
FL05140,SkyWest Airlines,DTW,PHX,12-12-2024,Business,105,1,BWI,NA,867.91
FL05141,Republic Airways,DTW,DFW,14-01-2025,Economy,73,0,NA,NA,408.59
FL05142,Spirit Airlines,ORD,CLT,13-04-2024,First Class,166,2,DTW,DCA,840.26
FL05143,Hawaiian Airlines,EWR,ATL,06-11-2024,Economy,53,1,MDW,NA,884.68
FL05144,SkyWest Airlines,DCA,MIA,23-12-2024,Business,54,1,LAX,NA,971.49
FL05145,Alaska Airlines,DFW,DTW,20-07-2024,Business,90,1,EWR,NA,785.49
FL05146,United,MIA,SFO,05-06-2024,Economy,90,0,NA,NA,757.98
FL05147,JetBlue,EWR,LAX,20-08-2024,First Class,155,1,MIA,NA,1114.44
FL05148,Hawaiian Airlines,CLT,BWI,16-06-2024,Economy,103,1,JFK,NA,554.32
FL05149,SkyWest Airlines,EWR,LAX,19-12-2024,Business,167,1,MDW,NA,1010.38
FL05150,JetBlue,MCO,EWR,12-10-2024,Economy,71,1,BOS,NA,980.48
FL05151,American Airlines,DCA,MDW,12-02-2025,First Class,151,0,NA,NA,789.12
FL05152,JetBlue,SEA,SFO,17-12-2024,Economy,101,0,NA,NA,348.91
FL05153,Alaska Airlines,SEA,MIA,21-10-2024,Business,43,0,NA,NA,1491
FL05154,SkyWest Airlines,MCO,IAH,22-03-2024,Business,127,1,BWI,NA,1004.42
FL05155,Republic Airways,DCA,MDW,09-11-2024,First Class,102,2,BWI,MCO,1586.86
FL05156,Frontier Airlines,BOS,BWI,03-04-2024,Business,54,0,NA,NA,879.88
FL05157,Endeavor Air,BWI,PHX,03-08-2024,Economy,48,0,NA,NA,367.63
FL05158,American Airlines,DTW,JFK,29-07-2024,Business,50,2,LAS,SFO,808.59
FL05159,Republic Airways,MIA,LAS,20-05-2024,Business,44,0,NA,NA,691.75
FL05160,Spirit Airlines,DEN,EWR,07-12-2024,First Class,158,0,NA,NA,1465.79
FL05161,JetBlue,ORD,EWR,06-08-2024,First Class,172,0,NA,NA,779.43
FL05162,Southwest,ORD,IAH,25-10-2024,Business,109,1,CLT,NA,845.3
FL05163,United,JFK,BOS,28-08-2024,Economy,20,1,ATL,NA,384.26
FL05164,Alaska Airlines,MIA,ATL,30-08-2024,First Class,111,1,MDW,NA,1386.69
FL05165,Spirit Airlines,DEN,PHX,02-01-2025,Business,174,0,NA,NA,836.08
FL05166,Alaska Airlines,EWR,ATL,23-09-2024,First Class,170,2,DCA,BWI,1383.11
